,start,stop,avg,area
0,2019-11-28 09:30:01.800,2019-11-28 09:30:07.900,0.9141791044776117,61.250000000000014
1,2019-11-28 09:30:25.900,2019-11-28 09:30:32.400,0.9137142857142855,63.95999999999996
2,2019-11-28 09:30:44.100,2019-11-28 09:30:56.200,0.89203007518797,118.63999999999984
3,2019-11-28 09:31:06.100,2019-11-28 09:31:12.500,0.8715492957746476,61.879999999999974
4,2019-11-28 09:31:30.700,2019-11-28 09:31:37.000,0.909718309859155,64.59000000000003
5,2019-11-28 09:31:49.000,2019-11-28 09:32:01.100,0.9171317829457365,118.30999999999989
6,2019-11-28 09:32:10.700,2019-11-28 09:32:17.200,0.9311267605633798,66.10999999999997
7,2019-11-28 09:32:35.300,2019-11-28 09:32:42.300,0.8725333333333333,65.43999999999998
8,2019-11-28 09:32:53.300,2019-11-28 09:33:05.100,0.9105511811023623,115.63999999999997
9,2019-11-28 09:33:15.200,2019-11-28 09:33:22.000,0.9445945945945945,69.89999999999998
10,2019-11-28 09:33:39.500,2019-11-28 09:33:46.400,0.9227272727272727,71.04999999999998
11,2019-11-28 09:33:57.900,2019-11-28 09:34:09.800,0.9165625000000001,117.31999999999988
12,2019-11-28 09:34:20.000,2019-11-28 09:34:26.400,0.9421739130434781,65.00999999999999
13,2019-11-28 09:34:47.100,2019-11-28 09:34:53.400,0.9208695652173912,63.540000000000035
14,2019-11-28 09:35:05.500,2019-11-28 09:35:17.100,0.8968,112.1
15,2019-11-28 09:35:27.300,2019-11-28 09:35:33.400,0.9388059701492537,62.90000000000002
16,2019-11-28 09:35:49.200,2019-11-28 09:35:55.500,0.8981428571428569,62.86999999999999
17,2019-11-28 09:36:06.900,2019-11-28 09:36:19.100,0.9149999999999999,118.95000000000003
18,2019-11-28 09:36:28.900,2019-11-28 09:36:35.400,0.9053424657534247,66.09000000000003
19,2019-11-28 09:36:53.500,2019-11-28 09:36:59.900,0.9115277777777777,65.62999999999997
20,2019-11-28 09:37:11.100,2019-11-28 09:37:23.500,0.8729710144927537,120.47
21,2019-11-28 09:37:33.300,2019-11-28 09:37:39.800,0.9527777777777777,68.60000000000002
22,2019-11-28 09:38:00.500,2019-11-28 09:38:07.200,0.8724,65.42999999999999
