,start,stop,avg,area
203,2019-11-28 10:47:31.100,2019-11-28 10:47:35.900,15.22518518518519,822.16
204,2019-11-28 10:48:01.300,2019-11-28 10:48:04.600,11.036052631578947,419.37
205,2019-11-28 10:48:12.100,2019-11-28 10:48:17.300,15.177931034482759,880.3199999999994
206,2019-11-28 10:48:24.900,2019-11-28 10:48:27.900,10.711891891891893,396.34
207,2019-11-28 10:48:35.600,2019-11-28 10:48:40.700,13.668793103448277,792.7900000000008
208,2019-11-28 10:49:06.400,2019-11-28 10:49:09.500,11.28,383.52
209,2019-11-28 10:49:17.200,2019-11-28 10:49:22.300,14.812758620689657,859.1400000000003
210,2019-11-28 10:49:29.800,2019-11-28 10:49:32.900,11.541764705882352,392.41999999999996
211,2019-11-28 10:49:40.600,2019-11-28 10:49:45.700,16.078148148148145,868.22
212,2019-11-28 10:50:08.800,2019-11-28 10:50:11.900,12.24030303030303,403.93000000000006
213,2019-11-28 10:50:19.700,2019-11-28 10:50:24.900,13.845263157894738,789.1800000000001
214,2019-11-28 10:50:32.100,2019-11-28 10:50:35.500,10.97179487179487,427.8999999999999
215,2019-11-28 10:50:43.100,2019-11-28 10:50:47.900,16.0774,803.8700000000002
216,2019-11-28 10:51:13.700,2019-11-28 10:51:16.900,12.241142857142856,428.44
217,2019-11-28 10:51:24.800,2019-11-28 10:51:29.800,14.654528301886792,776.6899999999997
218,2019-11-28 10:51:37.300,2019-11-28 10:51:40.700,9.986052631578946,379.4699999999999
219,2019-11-28 10:51:48.000,2019-11-28 10:51:52.900,14.919444444444444,805.6499999999997
220,2019-11-28 10:52:21.700,2019-11-28 10:52:24.500,11.4709375,367.0699999999999
221,2019-11-28 10:52:32.200,2019-11-28 10:52:37.300,14.616140350877194,833.1199999999998
222,2019-11-28 10:52:44.800,2019-11-28 10:52:47.800,10.763428571428571,376.72000000000014
223,2019-11-28 10:52:55.600,2019-11-28 10:53:00.700,13.624745762711866,803.8600000000002
224,2019-11-28 10:53:26.600,2019-11-28 10:53:29.800,12.278857142857143,429.75999999999993
225,2019-11-28 10:53:37.400,2019-11-28 10:53:42.600,15.716428571428569,880.1199999999999
226,2019-11-28 10:53:50.100,2019-11-28 10:53:53.200,11.694411764705883,397.6100000000001
227,2019-11-28 10:54:00.800,2019-11-28 10:54:05.800,17.530545454545457,964.18
228,2019-11-28 10:54:28.900,2019-11-28 10:54:32.000,11.50939393939394,379.81
229,2019-11-28 10:54:39.600,2019-11-28 10:54:44.700,15.273584905660377,809.4999999999998
230,2019-11-28 10:54:52.200,2019-11-28 10:54:55.500,11.350571428571431,397.27000000000004
231,2019-11-28 10:55:03.000,2019-11-28 10:55:08.000,14.976607142857143,838.6899999999997
232,2019-11-28 10:55:36.700,2019-11-28 10:55:39.500,10.5975,339.12000000000006
233,2019-11-28 10:55:47.200,2019-11-28 10:55:52.100,16.25769230769231,845.4000000000004
234,2019-11-28 10:55:59.900,2019-11-28 10:56:02.900,10.657428571428573,373.01000000000005
235,2019-11-28 10:56:10.600,2019-11-28 10:56:15.700,13.653157894736841,778.2300000000002
236,2019-11-28 10:56:38.400,2019-11-28 10:56:41.800,12.562162162162162,464.7999999999999
237,2019-11-28 10:56:49.600,2019-11-28 10:56:54.600,14.587735849056605,773.15
